id,reference,hypothesis,audio_duration_s,inference_time_s,rtf
44,syttitre tusen fire hundre og tjuefire, sjuttiotre tusen fyrahundratjugofyra,5.0,0.12137678178260103,0.024275356356520207
45,B E V I L G E R, B Ä V I L G E R,5.0,0.12137678178260103,0.024275356356520207
46,seg seg seg, säg säg säg,3.25,0.12137678178260103,0.03734670208695416
47,I N S T R U K S E N, I N S T R U K S E N,5.75,0.12137678178260103,0.021109005527408874
48,Tilbake ett tegn, tillbaka ett tagn,4.75,0.1313462748657912,0.02765184734016657
49,Lukk dokumentet, lockdokumentet,3.0,0.1313462748657912,0.0437820916219304
50,På møtet forklarte ordføreren om alle reaksjonene han har fått de siste dagene., På mötet förklarade ordföranden om alla reaktioner han har fått de sista dagarna.,7.75,0.1313462748657912,0.01694790643429564
51,femtisju tusen ett hundre og førtitre, femtiosju tusen etthundra och fyrtiotre,4.0,0.1313462748657912,0.0328365687164478
52,Øk venstre innrykk med to og en halv centimeter, öka vänster i inryck med två och en halv centimeter,4.75,0.1313462748657912,0.02765184734016657
53,K O P I E R I N G, K O P I E R I N G,5.5,0.1313462748657912,0.02388114088468931
54,Antonio, Antonio,4.2509375,0.1313462748657912,0.03089819007355229
55,Nå er det ikke sikkert at dette blir noe problem for ham., Nu är det inte säkert att detta blir något problem för han.,4.75,0.1313462748657912,0.02765184734016657
56,Gå tilbake trettifire ord, gå tillbaka trettiofyra ord,4.0,0.1313462748657912,0.0328365687164478
57,den den den, ding ding ding,2.75,0.1313462748657912,0.04776228176937862
58,"Vi greier oss nå, vi som har byen som arbeidsplass og rekreasjonsområde."," Vi grejar oss nu, vi som har byn som arbetsplats och rekreationsområde.",7.5,0.1313462748657912,0.01751283664877216
59,K Y N I S K E, K Y N I S K Ä,5.0,0.1313462748657912,0.02626925497315824
60,I går kveld avviste nemlig flertallet i byutviklingskomitéen utbyggingsplanene for området., I går kväll avvisade nämligen flertalet i byutvecklingskommittén utbyggnadsplanerna för området.,7.75,0.1313462748657912,0.01694790643429564
61,sju tusen og nittifem, sju tusen och nittiofem,3.0,0.1313462748657912,0.0437820916219304
62,sekstini tusen sju hundre og femtitre, sextionio tusen sjuhundrafemtiotre,5.0,0.1313462748657912,0.02626925497315824
63,zoom ut, zoom ut,3.25,0.1313462748657912,0.04041423842024345
64,sakte bakover, sakte bakover,3.5,0.13783734460594133,0.03938209845884038
65,Brorparten av arbeidene er blitt til det siste året., Broderparten av arbetena har blivit till det sista året.,3.75,0.13783734460594133,0.03675662522825102
66,Blåbærturen ute på landet var en rein fornøyelse og flere av turgåerene hadde kilosvis med bær.," Blåbärsturen ute på landet var en ren förnöjelse, och flera av järngårdarna hade kilovis med bär.",9.0,0.13783734460594133,0.015315260511771258
67,Livet består av sorger og gleder., Livet består av sorger och glädje.,3.0,0.13783734460594133,0.04594578153531378
68,"Alle vannløselige proteiner blir vasket ut av fisken,\Komma slik at massen bare består av proteiner som ikke kan oppløses i vann.\Punktum"," Alla vattenlösliga proteiner blir borttorkade av fisken, så att massan bara består av proteiner som inte kan upplösas i vatten.",9.25,0.13783734460594133,0.014901334551993656
69,Noen ventet i opptil åtte timer for å få lege hjem.\Punktum, Någon väntade i upp till åtta timmar för att få lägga hem .,6.25,0.13783734460594133,0.02205397513695061
70,Fjern merking, Fjärnmärkning.,3.75,0.13783734460594133,0.03675662522825102
71,"Jeg håper å bruke både journalister på huset, og andre til å dekke sportsstoffet.", Jag hoppar att bruka både journalister på huset och andra till att däcka sportssoffan.,6.0,0.13783734460594133,0.02297289076765689
72,start Word, startvörd.,3.5,0.13783734460594133,0.03938209845884038
73,K R I T E R I U M, K R I T E R I U M,6.75,0.13783734460594133,0.020420347349028343
74,åttini tusen seks hundre og nittiseks, åttionio tusen sexhundra och nittiosex,4.75,0.13783734460594133,0.02901838833809291
75,Fiskeindustrien har henvendt seg til fiskeriministeren for å gi uttrykk for sin frykt for å miste råstoff., Fiskindustrin har hänvänt sig till fiskeriministern för att ge uttryck för sin frukt för att mista råstoff.,8.7509375,0.13783734460594133,0.01575115176013328
76,lavere lavere lavere," Lavare, lavare, lavare",4.5,0.13783734460594133,0.030630521023542516
77,stille stille stille," Stilla, stilla, still.",4.0,0.13783734460594133,0.03445933615148533
78,L O U I S I A N A, L O U I S I A N A,5.25,0.13783734460594133,0.026254732305893584
79,fem   tre   to   tre   tjuetre   ni hundre og nittien, fem tre två tre tjugotre niohundranittioett,7.0,0.13783734460594133,0.01969104922942019
80,Operaen kjennetegnes av en henrivende puls og en melodiføring som enhver komponist må misunne den gamle mester., Operan kännetecknas av en händrivande puls och en melodiföring som en värd komponist man vill syna i den gamle mäster.,8.7509375,0.1396076365490444,0.015953449164623153
81,"Han er en tuslete hverdagsmann, bare iført prestedrakt denne gang."," Han är en tystlåten vardagsman, bara iförd prästdräkt denna gång.",5.5,0.1396076365490444,0.0253832066452808
82,Kutt løken og soppen i ønskelige biter., Kut löken och soppen i önskeliga bitar.,4.5,0.1396076365490444,0.031023919233120978
83,Det skal også utvikles regionale utviklingsprogrammer der formålet er å få de forskjellige kommuner og bedrifter i regionene til å samarbeide bedre., Det ska också utvecklas regionala utvecklingsprogram där formen är att få de olika kommunerna och företagen i regionerna till att samarbeta bättre.,11.75,0.1396076365490444,0.011881500982897395
84,Bytt til utskriftsoppsettvisning, Bytt till utskriftsuppsättsvisning,4.5,0.1396076365490444,0.031023919233120978
85,åtte   to   åtte   sju   tolv   tre hundre og fire, åtta två åtta sju tolv trehundrafyra,5.5,0.1396076365490444,0.0253832066452808
86,N Y D A L E N, N Y D A L E N,4.2509375,0.1396076365490444,0.032841611185543046
87,Vi var i mot bommen før den kom., Vi var emot bommen förr den kom.,4.2509375,0.1396076365490444,0.032841611185543046
88,Små kropper snor seg om jernstengene i hovedporten., Små kroppar snor sig om järnstängerna i huvudporten.,5.25,0.1396076365490444,0.026591930771246552
89,Noen spekulerer nå i at det vil komme et bud på sementselskapet., Någon spekulerar nu i att det vill komma ett bud på cementsällskapet.,4.5,0.1396076365490444,0.031023919233120978
90,A N G E R, A N G E R,4.2509375,0.1396076365490444,0.032841611185543046
91,Midtstill, mittstill,2.75,0.1396076365490444,0.0507664132905616
92,lukk Access, Look access,2.0,0.1396076365490444,0.0698038182745222
93,"Sentralt i vår forfatning er maktdelingen mellom lovgivende,\Komma utøvende og dømmende myndighet.\Punktum"," Centralt i vår författning är maktdelningen mellan lovgivande, utövande och dömande myndighet .",7.75,0.1396076365490444,0.018013888586973472
94,Kurt, Kurt,2.0,0.1396076365490444,0.0698038182745222
95,I alle år har jeg vært utstillingsarkitekt., I alla år har jag varit utställningsarkitekt.,3.0,0.1396076365490444,0.04653587884968147
96,"Johannessen har det kunstneriske ansvaret, men alle har bidratt til å forme forestillingen.", Johannesson har det konstnärliga ansvaret men alla har bidragit till att forma föreställningen.,8.0,0.1337631590431556,0.01672039488039445
97,Deres besøk der vil sikkert gjøre årets nasjonaldag spesielt minnerik for små som store i denne del av hovedstaden., Deras besök där vill säkert göra årets nationaldag speciellt minnerik för små som stora i denna del av huvudstaden.,10.25,0.1337631590431556,0.01305006429689323
98,Sykkelsesongen starter for alvor i løpet av kort tid nå som temperaturen stiger.," Cykelsäsongen börjar på allvar inom kort tid nu, då temperaturen stiger.",7.25,0.1337631590431556,0.018450090902504223
99,Vi går inn for at det utarbeides et felles reglement på området som skal gjelde for all høyere utdannelse., Vi går in för att det utarbetas ett fällest reglemang på området som skall gälla för all högre utdandelse.,8.25,0.1337631590431556,0.016213716247655226
100,På møtet forklarte ordføreren om alle reaksjonene han har fått de siste dagene., På mötet förklarade ordföranden om alla reaktioner han har fått de senaste dagarna.,4.75,0.1337631590431556,0.02816066506171697
101,Fiskeindustrien har henvendt seg til fiskeriministeren for å gi uttrykk for sin frykt for å miste råstoff., Fiskindustrin har hänvänt sig till fiskeriministern för att ge uttryck för sin trykt för att mista råstav.,9.0,0.1337631590431556,0.01486257322701729
102,Elevene vil få spille like mye sjakk som de andre elevene får trene for eksempel fotball eller langrenn.\Punktum, Eleverna vill få spela lika mycket schack som de andra eleverna får träna för exempel fotboll eller långrymd.,8.5,0.1337631590431556,0.015736842240371248
103,Det engelske laget fremstår som dårlig trent og uinspirert., Det engelska laget framstår som dåligt tränat och oinspirerat.,6.75,0.1337631590431556,0.01981676430268972
104,Det skal også utvikles regionale utviklingsprogrammer der formålet er å få de forskjellige kommuner og bedrifter i regionene til å samarbeide bedre., Det ska också utvecklas regionala utvecklingsprogram där föremål är att få de olika kommunerna och företagen i regionerna till att samarbeta bättre.,13.5,0.1337631590431556,0.00990838215134486
105,S L U T T R E S U L T A T E T, S L U T T R E S U L T A T E T,12.75,0.1337631590431556,0.0104912281602475
106,Reinås signaliserte i går at utfallet av forhandlingene fremdeles er helt åpent., Reine oss signaliserade i går att utfallet av förhandlingarna framdeles är helt öppet.,6.0,0.1337631590431556,0.022293859840525936
107,"Han var rett og slett en mann som sa ifra, fordi han ifølge sin samvittighet syntes han burde nettopp det."," Han var rätt och slätt en man som sa ifrån, för de han i följevis sann vettighet syntes han borde nettopp det.",7.25,0.1337631590431556,0.018450090902504223
108,"Det kan tas hensyn til forhold som farlig skolevei, skolenes kapasitet og hvor elevens søsken måtte gå."," Det kan tas hänsyn till förhållanden som farlig skolväg, skolornas kapacitet och var elevens syskon måste gå.",6.25,0.1337631590431556,0.021402105446904896
109,"I vinter har han måttet ty til rulleski for å få trent, fordi det har vært så lite snø."," I vinter har han mått ett tyg till rullskidor för att få trent, för de har varit så lite snö.",8.0,0.1337631590431556,0.01672039488039445
110,Bunken med meldinger om skader på ansatte vokser., Bunken med mellingar om skador på ansatta växer.,4.2509375,0.1337631590431556,0.031466743287370286
111,Jeg kan løpe av meg ergrelser og frustrasjoner., Jag kan löpa av mig ärgälser och frustrationer.,6.0,0.1337631590431556,0.022293859840525936
112,tre   tre   sju   tre   syttisju   sju hundre og syttiåtte,,6.25,1.8751438176259398,0.30002301082015037
113,åtte   fem   fem   to   førtiåtte   fem hundre og nittisju,,7.75,1.8751438176259398,0.24195404098399223
114,nittini tusen og seksten,,4.5,1.8751438176259398,0.41669862613909775
115,Jeg har ikke bil og lurer veldig på hvordan det skal bli til vinteren.,,5.75,1.8751438176259398,0.32611196828277217
116,Maleriets integritet søkes i dets spesifikke og essensielle egenskaper.,,5.25,1.8751438176259398,0.3571702509763695
117,"Rådsmøtet begynte stilfullt, med pianomusikk.",,4.2509375,1.8751438176259398,0.44111300569014245
118,Under denne fremførelsen ga den resultater.\Punktum,,4.2509375,1.8751438176259398,0.44111300569014245
119,nittien tusen sju hundre og ti,,4.5,1.8751438176259398,0.41669862613909775
120,Fiskeindustrien har henvendt seg til fiskeriministeren for å gi uttrykk for sin frykt for å miste råstoff.,,7.0,1.8751438176259398,0.26787768823227714
121,lag PowerPoint-presentasjon,,3.25,1.8751438176259398,0.5769673285002892
122,Fem utlendinger møter storparten av den norske juniorelite de kommende fem dager.,,0.5,1.8751438176259398,3.7502876352518797
123,Det er heller ingen umiddelbare planer om å harmonisere dem.,,6.5,1.8751438176259398,0.2884836642501446
124,tjuesju tusen sju hundre og tjuesju,,5.0,1.8751438176259398,0.375028763525188
125,Han sa figurene var veldig gjennomførte og detaljerte.,,4.75,1.8751438176259398,0.3947671195001979
126,Opprett ny fil,,3.5,1.8751438176259398,0.5357553764645543
127,Blant annet har forbryterne avlagte en bonde et besøk.,,6.25,1.8751438176259398,0.30002301082015037
128,H E N D E L S E, H E N D E L S A,6.5,0.13193054660223424,0.0202970071695745
129,Ringen, ringen,2.75,0.13193054660223424,0.047974744218994274
130,De første lykkelige samlivsår var likevel ikke uten skygger., De första lyckliga samlevnadsåren var likväl inte utan skuggor.,7.75,0.13193054660223424,0.01702329633577216
131,Musikere påvirkes stadig mer av hverandres lokale musikalske tradisjoner., Musikerna påverkar fortfarande mer varandras lokala musikaliska traditioner.,4.5,0.13193054660223424,0.029317899244940944
132,En ny aktør skal slippes inn.\Punktum," En ny aktör ska släppas in, punkter.",3.5,0.13193054660223424,0.03769444188635264
133,V E R D E N S M E S T E R E N, V E R D E N S M E S T E R E N,6.5,0.13193054660223424,0.0202970071695745
134,V E R B A L T, V E R B A L T,4.5,0.13193054660223424,0.029317899244940944
135,"Så gikk det altså få timer,\Komma og russerne gjorde nøyaktig det motsatte av hva de hevdet de skulle gjøre.\Punktum"," Så gick det alltså få timmar, komma, och ryssarna gjorde en jakt i det motsatta vad de hävdat de skulle göra, punkt om.",9.25,0.13193054660223424,0.014262761794836135
136,R E G I M E R, R E G I M E R,5.75,0.13193054660223424,0.022944442887345085
137,"Når man diskuterer en ting, så skal man gjøre det saklig."," När man diskuterar en ting, så ska man göra det sakligt.",6.5,0.13193054660223424,0.0202970071695745
138,tjenesten tjenesten tjenesten," tjänsten, tjänsten, tjänsten",3.25,0.13193054660223424,0.040594014339149
139,Av historier som i aller høyeste grad er hans egne., Av historier som i allra höjaste grad är hans egna.,7.25,0.13193054660223424,0.018197316772721964
140,start Microsoft Excel, Start Microsoft Excel,3.5,0.13193054660223424,0.03769444188635264
141,Han sier også at det er første gang det er inngått en slik avtale i vår del av verden., Han säger också att det är första gången de har ingått ett sådant avtal i vår del av världen.,6.25,0.13193054660223424,0.02110888745635748
142,På forhånd knyttet det seg stor spenning til selve avstemningen., På förhand knyter det sig stor spänning till själva avstämningen.,6.0,0.13193054660223424,0.021988424433705706
143,lyddempere, Liddempere,2.25,0.13193054660223424,0.05863579848988189
144,"I stedet for å importere arbeidskraft fra utlandet, kan de bruke oss som er her.", Istället för att importera arbetskraft från utlandet kan de bruka oss som är här.,6.0,0.10995846532750875,0.018326410887918126
145,H A G L E R, H A G L E R,4.0,0.10995846532750875,0.027489616331877187
146,bytt mappe, byt mappe,2.5,0.10995846532750875,0.0439833861310035
147,Høyrejuster tekst," Höjre ljus, det är text.",4.0,0.10995846532750875,0.027489616331877187
148,Namsrettens kjennelse faller i neste uke., Namnsrättens kännelse faller i nästa vecka.,4.75,0.10995846532750875,0.023149150595265
149,A V B R U D D, A V B R U D D,5.5,0.10995846532750875,0.019992448241365226
150,nittifem tusen og førtito, nittiofem tusen och fyrtiotvå,4.2509375,0.10995846532750875,0.025866874148939793
151,åttisju tusen ett hundre og seksti, åttiosju tusen etthundrasextio,4.5,0.10995846532750875,0.024435214517224167
152,Unge kvinner kan nok føle seg plaget på kveldstid., Unga kvinnor kan nog känna sig plågade på kvällstid.,5.5,0.10995846532750875,0.019992448241365226
153,Slik pleier det å gå med oss.\Punktum, Slikt blir det att gå med oss.,3.75,0.10995846532750875,0.029322257420669
154,Sundbyfoss, Sundbyfors,3.75,0.10995846532750875,0.029322257420669
155,Han har hele sitt liv levd nede i en kjeller uten kontakt med omverdenen.\Punktum, Han har hela sitt liv levt nere i en källare utan kontakt med omvärlden. Punktum.,7.75,0.10995846532750875,0.014188189074517257
156,Informasjon er viktig for å fjerne rasisme., Information är viktig för att fjärna rasismen.,5.5,0.10995846532750875,0.019992448241365226
157,Omstillingsprosessen er kontinuerlig og presset stort.\Punktum," Omställningsprocessen är kontinuerlig och pressar stort, punktum.",7.25,0.10995846532750875,0.015166684872759828
158,P R E S S E K O N T O R, P R E S S E K O N T O R,8.25,0.10995846532750875,0.013328298827576818
159,formater diskett, formatera diskett,3.0,0.10995846532750875,0.03665282177583625
160,Bytt til normalvisning, Bytt till normalvisning.,4.2509375,0.1475000787177123,0.03469824684971546
161,På grunn av geografisk avstand møtes sekstetten ofte bare én helg i måneden., På grund av geografiskt tillstånd möts sextetton ofta bara en helg i månaden.,6.75,0.1475000787177123,0.021851863513735158
162,syttini tusen sju hundre og syttifem, sjuttionio tusen sjuhundra och sjuttiofem,5.0,0.1475000787177123,0.02950001574354246
163,Bytt til Excel, Bytt till Excel,4.0,0.1475000787177123,0.03687501967942808
164,Bytt til Excel, bytt till excel,4.2509375,0.1475000787177123,0.03469824684971546
165,"Det var litt mørkt i de små rommene, men med stearinlys så vi nok."," Det var lite mörkt i de små rummen, men medan det är rimligt så har vi nog.",6.5,0.1475000787177123,0.022692319802724972
166,"Det gigantiske arrangementet med folkloreinnslag, kunst og fantastisk underholdning imponerte stort."," Det gigantiska arrangemanget med folkloreinslag, konst och fantastisk underhållning imponerade stort.",9.25,0.1475000787177123,0.0159459544559689
167,"Jeg fulgte rettssakene mot generalene som seriøs journalist, jeg vandret blant rike oljefolk og jeg deltok i det elleville nattelivet.", Jag följde rättssakerna mot generalerna som seriös journalist. Jag vandrade bland rika oljefolk och jag deltog i det eldvilliga nattlivet.,10.75,0.1475000787177123,0.01372093755513603
168,Gå frem én linje, Gå framåt en linje.,4.2509375,0.1475000787177123,0.03469824684971546
169,vis linjalen, vieslingjál,2.75,0.1475000787177123,0.05363639226098629
170,J O U R N A L I S T I S K, J O U R N A L I S T I S K,10.0,0.1475000787177123,0.01475000787177123
171,marker fil, markera fil,3.0,0.1475000787177123,0.04916669290590411
172,Stemningen inne på intensivavdelingen er underlig., Stämningen inne på intensivavdelningen är underlig.,5.0,0.1475000787177123,0.02950001574354246
173,E T E R E N, E T E R E N,4.2509375,0.1475000787177123,0.03469824684971546
174,Han forteller at det er noe helt spesielt med denne gruppen., Han berättar att det är något helt speciellt med den här gruppen.,5.25,0.1475000787177123,0.02809525308908806
175,Opprett ny fil, upprätt ny fil,5.25,0.1475000787177123,0.02809525308908806
176,syttien tusen sju hundre og tjuefire, sjuttioett tusen sjuhundratjugofyra,5.0,0.14468825719086453,0.028937651438172906
177,Nå er de beste plukket ut.\Punktum," Nu är de bästa plockat ut, punkten.",4.75,0.14468825719086453,0.030460685724392533
178,Namsrettens kjennelse faller i neste uke., Namnsrättens kändis faller i nästa vecka.,3.75,0.14468825719086453,0.03858353525089721
179,åttiseks tusen to hundre og førtien, åttiosex tusen tvåhundrafyrtioett,3.5,0.14468825719086453,0.041339502054532726
180,"Som det fremgår overfor, ble dette kravet ikke innfridd.", Som det framgår av omförd blev detta krav icke infrytt.,5.25,0.14468825719086453,0.02755966803635515
181,"Appelsin, banan, eple og druer er hovedingredienser i en velsmakende fruktsalat som serveres på en populær restaurant i byen."," Apelsin, banan, äpple och druvor är huvudingredienser i en välsmakande fruktsallad som serveras på en populär restaurang i byn.",9.25,0.14468825719086453,0.015641973750363733
182,tilbake til tekst, tillbaka till text,3.25,0.14468825719086453,0.04451946375103524
183,Han sa figurene var veldig gjennomførte og detaljerte., Han sa figurerna var väldigt genomförda och detaljerade.,6.25,0.14468825719086453,0.023150121150538324
184,Vi har hatt lyst til å gjøre dette veldig lenge., Vi har haft lust till att göra detta väldigt länge.,4.2509375,0.14468825719086453,0.03403678769468253
185,Det synes vanskelig å påvise forskjeller i adferd mellom dem som eier og dem som leier bolig., Det synes vanskligt att påvisa skillnader i avtal mellan de som äger och de som lejer boende.,7.5,0.14468825719086453,0.019291767625448604
186,Vannsparende dusjer og toaletter og vannmålere bør også på plass i de fornyede boligene.\Punktum, Vattensparande duschar och toaletter och vattenmålare bör också få plats i de förnyade bolagena .,11.0,0.14468825719086453,0.01315347792644223
187,nittiseks tusen åtte hundre og åttitre, nittiosex tusen åttahundraåttiotre,3.75,0.14468825719086453,0.03858353525089721
188,Vanligvis får kvinner med bekkenplager klare råd om å være forsiktige.\Punktum, Vanligtvis får kvinnor med bäckenplågor klara råd om att vara försiktiga.,9.0,0.14468825719086453,0.01607647302120717
189,Konge og høyadel har så utvilsomt hovedrollene., Kung och högadel har så utvisats som två huvudråd.,5.0,0.14468825719086453,0.028937651438172906
190,oss oss oss," oss, oss, oss",3.75,0.14468825719086453,0.03858353525089721
191,"Reker er det massevis av, og selges til langt utpå ettermiddagen.", Räkor är det massvis av och säljes till långt upp på eftermiddagen.,6.5,0.14468825719086453,0.02225973187551762
192,Anne, Anne,2.5,0.11921666195848957,0.047686664783395824
193,fem tusen ni hundre og sekstiseks, fem tusen niohundrasextiosex,3.25,0.11921666195848957,0.03668204983338141
194,familier familier familier, familjer familjer familjer,4.2509375,0.11921666195848957,0.028044792932968212
195,Strønstad, Strömstad,3.25,0.11921666195848957,0.03668204983338141
196,"En garanti har ingen verdi hvis den ikke blir oppfylt, fastslår hun."," En garanti har ingen värde i, viss den icke blir uppfylld, fastslår hon.",5.5,0.11921666195848957,0.021675756719725377
197,utgangspunktet utgangspunktet utgangspunktet," Utgångspunkter, utgångspunkter, utgångpunkter.",4.75,0.11921666195848957,0.02509824462283991
198,en   fire   sju   fem   nittiseks   sju hundre og elleve, en fyra sju fem nittiosex sjuhundraelva,6.75,0.11921666195848957,0.01766172769755401
199,to   to   åtte   to   nittisju   ett hundre og seksti, två två åtta två nittiosju etthundrasextio,7.0,0.11921666195848957,0.01703095170835565
200,sa sa sa," så, så, så",3.25,0.11921666195848957,0.03668204983338141
201,Midtstill dette avsnittet, mittstill detta avsnittet,3.75,0.11921666195848957,0.031791109855597216
202,Det skal sprenges ut en tunnel rett under husene., Det ska sprängas ut en tunnel rakt under husen.,5.75,0.11921666195848957,0.020733332514519923
203,Merk andre avsnitt, märk andra avsnitt,3.25,0.11921666195848957,0.03668204983338141
204,Langhamn, Långhamn,2.75,0.11921666195848957,0.043351513439450755
205,To av hennes mål er et godt arbeidsmiljø innad og en mer servicepreget institusjon utad., Två av hennes mål är ett gott arbetsmiljö inåt och en mer servicepräglad institution utåt.,9.5,0.11921666195848957,0.012549122311419955
206,"Her er mye flott,\Komma spennende og vakkert.\Punktum"," Här er myge flott, spännende og vakkert.",6.25,0.11921666195848957,0.01907466591335833
