id,reference,hypothesis,audio_duration_s,inference_time_s,rtf
16,holder holder holder," Holder, holder, holder.",2.75,0.1527672209776938,0.05555171671916138
17,Høyrejuster tekst, Høyere juster jeg teksten.,3.5,0.1527672209776938,0.043647777422198226
18,Han fikk også intervjue lokalbefolkningen i landsbyer i områder som ble hardt rammet av storflommen i høst., Han fikk også intervjuet lokalbefolkningen i landsbyer i områder som ble hardt rammet av storflommen i høst.,11.0,0.1527672209776938,0.013887929179790344
19,Høyrejuster tekst, Høyere juster tekst.,4.0,0.1527672209776938,0.03819180524442345
20,Hyggen, Higgel,3.5,0.1527672209776938,0.043647777422198226
21,"Hun har gitt seg i kast med et krevende trekantdrama, en fortelling om kjærlighetstyven som prøver å stjele en annen manns liv."," Hun har gitt seg i kast med et krevende trekantdrama, en fortelling om kjærlighetstyven som prøver å stjele en annen manns liv.",7.5,0.1527672209776938,0.02036896279702584
22,avbryt utskrift, Avbryt utskrift.,4.0,0.1527672209776938,0.03819180524442345
23,Farg denne linjen grønn, Farg denne linjen grønn.,3.75,0.1527672209776938,0.04073792559405168
24,Slik pleier det å gå med oss.\Punktum," — Slik pleier det å gå med oss, punktum.",5.5,0.1527672209776938,0.02777585835958069
25,Gjesvær," Jesu, var?",3.0,0.1527672209776938,0.050922406992564596
26,E K S T R E M, E-K-S-T-R-E-M,6.0,0.1527672209776938,0.025461203496282298
27,Vanligvis får kvinner med bekkenplager klare råd om å være forsiktige.\Punktum, Vanligvis får kvinner med bekkenplager klare råd om å være forsiktig.,6.75,0.1527672209776938,0.022632180885584267
28,"I sommer ble noen av ungdommene sendt ut på tur med ett sett regntøy, en sovepose og en båt som kontinuerlig måtte øses.", I sommer ble noen av ungdommene sent ut på tur med etter sett rengete i en sovepose og en båt som kontinuerlig måtte øses.,9.25,0.1527672209776938,0.016515375240831763
29,T R Y G D E K O N T O R E T, T-r-y-g-d-e-k-u-n-t-u r-e t,8.0,0.1527672209776938,0.019095902622211725
30,Flytt til niende ord i avsnitt åttien, FLYTT TIL NYENE ORD I AVSNITT 81,4.5,0.1527672209776938,0.0339482713283764
31,"Alle barna ventet på julenissen, som var forsinket på grunn av den kraftige motvinden.", Alle barna ventet på Julenissen som var forsinket på grunn av den kraftige motvinden.,7.25,0.1527672209776938,0.02107134082450949
32,Det er så mye musikk jeg har gått glipp av., Det er så mye musikk jeg har godt klippet.,4.2509375,0.12477960652904585,0.0293534323967468
33,Dette er en enebolig bokstavelig talt., Dette er en enebolig bokstavlig talt.,3.75,0.12477960652904585,0.033274561741078894
34,En klasse har nettopp bestemt seg for å bytte klasserom fra hovedbygningen til paviljongene., En klasse har nettopp bestemt seg for å bytte klasseroom fra hovedbygningen til pavliangene.,7.0,0.12477960652904585,0.01782565807557798
35,femtito tusen åtte hundre og femtito, 52.852,5.0,0.12477960652904585,0.02495592130580917
36,fire   fire   en   fem   førtito   ni hundre og femtiseks, 4 4 1 5 42 956,8.0,0.12477960652904585,0.015597450816130731
37,F I S K E I N D U S T R I, F-I-S-K-E-I N-D-U-S T-R-I,7.25,0.12477960652904585,0.017210980210902876
38,Høyrejuster tekst, Høyre juster tekst.,4.5,0.12477960652904585,0.02772880145089908
39,Redusér utvalget med ett avsnitt, Redusere utvalg med ett avsnitt.,4.2509375,0.12477960652904585,0.0293534323967468
40,åttitre tusen og tjueåtte, Og til 3028.,3.25,0.12477960652904585,0.03839372508586026
41,Øk venstre innrykk med to og en halv centimeter," Øk venstre inrykk med 2,5 cm.",5.75,0.12477960652904585,0.021700801135486236
42,"Vi så rett bort på en person på broen, og vedkommende så tilbake på oss.", Vi så rett bort på en person på broen og vedkommende så tilbake på oss.,7.0,0.12477960652904585,0.01782565807557798
43,tretten tusen ett hundre og femtini, 13.859,4.0,0.12477960652904585,0.031194901632261463
44,syttitre tusen fire hundre og tjuefire, 73 424,5.0,0.12477960652904585,0.02495592130580917
45,B E V I L G E R, B-E-V-I-L-G-E R,5.0,0.12477960652904585,0.02495592130580917
46,seg seg seg, Saï Saï saï,3.25,0.12477960652904585,0.03839372508586026
47,I N S T R U K S E N, I en strukas en.,5.75,0.12477960652904585,0.021700801135486236
48,Tilbake ett tegn, Tilbake ett tegn.,4.75,0.12439523229841143,0.0261884699575603
49,Lukk dokumentet, Lokk dokumente.,3.0,0.12439523229841143,0.04146507743280381
50,På møtet forklarte ordføreren om alle reaksjonene han har fått de siste dagene., På møte forklarer ordfører om alle reaksjonene han har fått de siste dagene.,7.75,0.12439523229841143,0.016050997715924057
51,femtisju tusen ett hundre og førtitre, 57143,4.0,0.12439523229841143,0.031098808074602857
52,Øk venstre innrykk med to og en halv centimeter," Øk venstlig inntrykk med 2,5 cm.",4.75,0.12439523229841143,0.0261884699575603
53,K O P I E R I N G, K-O-P-I-E-R-I N-G,5.5,0.12439523229841143,0.022617314963347533
54,Antonio, Antonio,4.2509375,0.12439523229841143,0.029263011347123176
55,Nå er det ikke sikkert at dette blir noe problem for ham., Nå er det ikke sikker at dette blir noe problem for ham.,4.75,0.12439523229841143,0.0261884699575603
56,Gå tilbake trettifire ord, Gå tilbake i 34 ord.,4.0,0.12439523229841143,0.031098808074602857
57,den den den," Den, den, den.",2.75,0.12439523229841143,0.045234629926695066
58,"Vi greier oss nå, vi som har byen som arbeidsplass og rekreasjonsområde."," Vi greier oss nå, vi som har byen som arbeidsplass og rekreasjonsområde.",7.5,0.12439523229841143,0.016586030973121522
59,K Y N I S K E, K-I-N-I S-K-E,5.0,0.12439523229841143,0.024879046459682287
60,I går kveld avviste nemlig flertallet i byutviklingskomitéen utbyggingsplanene for området., I går kveld avviste nemlig flertallet i byutviklingskomiteen utbyggingsplanene for området.,7.75,0.12439523229841143,0.016050997715924057
61,sju tusen og nittifem, 7995,3.0,0.12439523229841143,0.04146507743280381
62,sekstini tusen sju hundre og femtitre, 69753.,5.0,0.12439523229841143,0.024879046459682287
63,zoom ut, Zoom ut.,3.25,0.12439523229841143,0.0382754560918189
64,sakte bakover, Sakte bakover.,3.5,0.13521980919176713,0.03863423119764775
65,Brorparten av arbeidene er blitt til det siste året., Brorparten av arbeidene er blitt til det siste året.,3.75,0.13521980919176713,0.03605861578447123
66,Blåbærturen ute på landet var en rein fornøyelse og flere av turgåerene hadde kilosvis med bær.," Blåbærturen ute på landet var en ren fornøyelse, og flere av turgårdene hadde kilovis med bær.",9.0,0.13521980919176713,0.015024423243529681
67,Livet består av sorger og gleder., Livet består av sorg og glede.,3.0,0.13521980919176713,0.04507326973058904
68,"Alle vannløselige proteiner blir vasket ut av fisken,\Komma slik at massen bare består av proteiner som ikke kan oppløses i vann.\Punktum"," Alle vannløselige proteiner blir vasket ut av fisken, slik at massen bare består av proteiner som ikke kan oppløses i vann.",9.25,0.13521980919176713,0.014618357750461311
69,Noen ventet i opptil åtte timer for å få lege hjem.\Punktum, Noen venter til opptil 8 timer for å få lege hjem.,6.25,0.13521980919176713,0.02163516947068274
70,Fjern merking, Fjern med ting.,3.75,0.13521980919176713,0.03605861578447123
71,"Jeg håper å bruke både journalister på huset, og andre til å dekke sportsstoffet.", Jeg håper å bruke både journalister på huset og andre til å dekke sportsstoffet.,6.0,0.13521980919176713,0.02253663486529452
72,start Word, Startvørd.,3.5,0.13521980919176713,0.03863423119764775
73,K R I T E R I U M, K-R-I-T-E-R I-U-M,6.75,0.13521980919176713,0.02003256432470624
74,åttini tusen seks hundre og nittiseks, 89 696,4.75,0.13521980919176713,0.028467328250898344
75,Fiskeindustrien har henvendt seg til fiskeriministeren for å gi uttrykk for sin frykt for å miste råstoff., Fiskeindustrien har envendt seg til fiskeriministeren for å gi uttrykk for sin frykt for å miste råstoff.,8.7509375,0.13521980919176713,0.015452036903676565
76,lavere lavere lavere," Lavere, lavere, laere.",4.5,0.13521980919176713,0.030048846487059362
77,stille stille stille," STILLA, STILLÆ, STELLÆ",4.0,0.13521980919176713,0.03380495229794178
78,L O U I S I A N A, Loisiana,5.25,0.13521980919176713,0.025756154131765168
79,fem   tre   to   tre   tjuetre   ni hundre og nittien," 5, 3, 2, 3 23, 991",7.0,0.13521980919176713,0.019317115598823875
80,Operaen kjennetegnes av en henrivende puls og en melodiføring som enhver komponist må misunne den gamle mester., Operen tjene tegnes av en hendrivende puls og en melodiføring som en hver komponist må misunne den gamle mester.,8.7509375,0.14852401695679873,0.01697235489989487
81,"Han er en tuslete hverdagsmann, bare iført prestedrakt denne gang."," Han er en tuslete hverdagsmann, bare i i ført prestidrakk denne gang.",5.5,0.14852401695679873,0.02700436671941795
82,Kutt løken og soppen i ønskelige biter., Kutt løken og soppen i ønskelige biter.,4.5,0.14852401695679873,0.03300533710151083
83,Det skal også utvikles regionale utviklingsprogrammer der formålet er å få de forskjellige kommuner og bedrifter i regionene til å samarbeide bedre.," Det skal også utvikles regionaler utviklingsprogrammer, der formålet er å få de forskjellige kommunene og bedrifter regionene til å samarbeide bedre.",11.75,0.14852401695679873,0.012640341868663722
84,Bytt til utskriftsoppsettvisning, Bytt til utskrittsopsettvisning.,4.5,0.14852401695679873,0.03300533710151083
85,åtte   to   åtte   sju   tolv   tre hundre og fire, 82 87 12 304,5.5,0.14852401695679873,0.02700436671941795
86,N Y D A L E N, N-I-D-A-L-E-N,4.2509375,0.14852401695679873,0.034939120360343745
87,Vi var i mot bommen før den kom., Vi var imot bommen før den kom.,4.2509375,0.14852401695679873,0.034939120360343745
88,Små kropper snor seg om jernstengene i hovedporten., Små kropper snur seg om jernstingen i hovedporten.,5.25,0.14852401695679873,0.02829028894415214
89,Noen spekulerer nå i at det vil komme et bud på sementselskapet., Noen spekulerer nå i at det vil komme et bud på Semennselskapet.,4.5,0.14852401695679873,0.03300533710151083
90,A N G E R, ANGER,4.2509375,0.14852401695679873,0.034939120360343745
91,Midtstill, Mitt stille.,2.75,0.14852401695679873,0.0540087334388359
92,lukk Access, Lukkaksess,2.0,0.14852401695679873,0.07426200847839937
93,"Sentralt i vår forfatning er maktdelingen mellom lovgivende,\Komma utøvende og dømmende myndighet.\Punktum"," Centralt i vår forfatning er maktdelingen mellom lovgivende, utøvende og dømmende myndighet.",7.75,0.14852401695679873,0.019164389284748222
94,Kurt, Kutt.,2.0,0.14852401695679873,0.07426200847839937
95,I alle år har jeg vært utstillingsarkitekt., I alle år har jeg vært utstillingsarkitekt.,3.0,0.14852401695679873,0.04950800565226624
96,"Johannessen har det kunstneriske ansvaret, men alle har bidratt til å forme forestillingen."," Johanusen har det kunstnerisk ansvaret, men alle har bidra til å forme forestillingen.",8.0,0.14372968138195574,0.017966210172744468
97,Deres besøk der vil sikkert gjøre årets nasjonaldag spesielt minnerik for små som store i denne del av hovedstaden.," Deres besøk der vil sikkert gjøre årets nasjonaldag spesielt minderig for små, som store i denne del av hovudstaden.",10.25,0.14372968138195574,0.014022407939703
98,Sykkelsesongen starter for alvor i løpet av kort tid nå som temperaturen stiger., Sykkelsesongen starter for alvor i løpet av kort tid nå som temperaturen stiger.,7.25,0.14372968138195574,0.019824783638890446
99,Vi går inn for at det utarbeides et felles reglement på området som skal gjelde for all høyere utdannelse., Vi går inn for at det utarbeides et felles reglament på området som skal gjelde for all høyere utdannelse.,8.25,0.14372968138195574,0.01742177956144918
100,På møtet forklarte ordføreren om alle reaksjonene han har fått de siste dagene., På møte forklarte ordføreren om alle reaksjonene han har fått de siste dagene.,4.75,0.14372968138195574,0.03025888029093805
101,Fiskeindustrien har henvendt seg til fiskeriministeren for å gi uttrykk for sin frykt for å miste råstoff., Fiskeindustrien har henvendt seg til fiskeriministeren for å gi uttrykk for sin frykt for Mr. Råstof.,9.0,0.14372968138195574,0.015969964597995084
102,Elevene vil få spille like mye sjakk som de andre elevene får trene for eksempel fotball eller langrenn.\Punktum," Elevene vil få spille like mye sjakk som de andre elevene får trene, for eksempel fotball eller langrøm.",8.5,0.14372968138195574,0.016909374280230087
103,Det engelske laget fremstår som dårlig trent og uinspirert., Det engelske laget framstår som dårlig trent og uinspirert.,6.75,0.14372968138195574,0.02129328613066011
104,Det skal også utvikles regionale utviklingsprogrammer der formålet er å få de forskjellige kommuner og bedrifter i regionene til å samarbeide bedre.," Det skal også utvikles regionale utviklingsprogrammer, der formålet er å få de forskjellige kommuner og bedrifter i regionene til å samarbeide bedre.",13.5,0.14372968138195574,0.010646643065330055
105,S L U T T R E S U L T A T E T, S-L-U-T-T R-E S-U L-T A-T E-T,12.75,0.14372968138195574,0.011272916186820059
106,Reinås signaliserte i går at utfallet av forhandlingene fremdeles er helt åpent., Reinov signaliserte i går at utfallet av forhandlingene fremdeles er helt åpent.,6.0,0.14372968138195574,0.023954946896992624
107,"Han var rett og slett en mann som sa ifra, fordi han ifølge sin samvittighet syntes han burde nettopp det."," Han var rett og slett en mann som sa ifra, fordi han i følge sin samvittighet syntes han burde nettopp det.",7.25,0.14372968138195574,0.019824783638890446
108,"Det kan tas hensyn til forhold som farlig skolevei, skolenes kapasitet og hvor elevens søsken måtte gå."," Det kan ta oss hensyn til forhold til en farlig skolevei, skolenes kapasitet og hvor elevene og søsken måtte gå.",6.25,0.14372968138195574,0.022996749021112917
109,"I vinter har han måttet ty til rulleski for å få trent, fordi det har vært så lite snø."," I vinter har han måtte ty til rulleski for å få trent, fordi det har vært så lite snø.",8.0,0.14372968138195574,0.017966210172744468
110,Bunken med meldinger om skader på ansatte vokser., Bunken med meldinger om skader på ansatte vokser.,4.2509375,0.14372968138195574,0.03381129018762467
111,Jeg kan løpe av meg ergrelser og frustrasjoner., Jeg kan løpe av meg ærgerelser og frustrasjoner.,6.0,0.14372968138195574,0.023954946896992624
112,tre   tre   sju   tre   syttisju   sju hundre og syttiåtte, 33737778,6.25,0.12997570962955554,0.020796113540728887
113,åtte   fem   fem   to   førtiåtte   fem hundre og nittisju, 8 55 248 597,7.75,0.12997570962955554,0.016771059307039423
114,nittini tusen og seksten, 99.016,4.5,0.12997570962955554,0.02888349102879012
115,Jeg har ikke bil og lurer veldig på hvordan det skal bli til vinteren., Jeg har ikke bil og lurer veldig på hvordan det skal bli til vintern.,5.75,0.12997570962955554,0.022604471239922704
116,Maleriets integritet søkes i dets spesifikke og essensielle egenskaper., Maleriets integritet søkes i dette spesifikke og essensielle egenskaper.,5.25,0.12997570962955554,0.024757278024677247
117,"Rådsmøtet begynte stilfullt, med pianomusikk.", Rådsmøtet begynte stilfullt med pianomusikk.,4.2509375,0.12997570962955554,0.03057577525653001
118,Under denne fremførelsen ga den resultater.\Punktum, Under denne fremførelsen ga den resultatet punkt om.,4.2509375,0.12997570962955554,0.03057577525653001
119,nittien tusen sju hundre og ti, 91 710,4.5,0.12997570962955554,0.02888349102879012
120,Fiskeindustrien har henvendt seg til fiskeriministeren for å gi uttrykk for sin frykt for å miste råstoff., Fiskeindustrien har henvendt seg til fiskeriministeren for å gi utregn for sin frikt for å miste råstoff.,7.0,0.12997570962955554,0.018567958518507933
121,lag PowerPoint-presentasjon, Lag PowerPoint-presentasjon.,3.25,0.12997570962955554,0.039992526039863245
122,Fem utlendinger møter storparten av den norske juniorelite de kommende fem dager.,,0.5,0.12997570962955554,0.2599514192591111
123,Det er heller ingen umiddelbare planer om å harmonisere dem., Der heller ingen umiddelbare planer om å harmonisere dem.,6.5,0.12997570962955554,0.019996263019931623
124,tjuesju tusen sju hundre og tjuesju, 27.727,5.0,0.12997570962955554,0.025995141925911108
125,Han sa figurene var veldig gjennomførte og detaljerte., Han sa figurene var veldig gjennomførte og detaljerte.,4.75,0.12997570962955554,0.027363307290432747
126,Opprett ny fil, Opprett ny fil.,3.5,0.12997570962955554,0.03713591703701587
127,Blant annet har forbryterne avlagte en bonde et besøk., Blant annet har forbryterne avlagt en bonde et besøk.,6.25,0.12997570962955554,0.020796113540728887
128,H E N D E L S E, H-E-N-D-E L-S-E,6.5,0.12609058828093112,0.01939855204322017
129,Ringen, Ring en.,2.75,0.12609058828093112,0.04585112301124768
130,De første lykkelige samlivsår var likevel ikke uten skygger., De første lykkelege samlivsår var likevel ikke utenskygger.,7.75,0.12609058828093112,0.016269753326571757
131,Musikere påvirkes stadig mer av hverandres lokale musikalske tradisjoner., Musikere påvirker stadig mer av hverandres lokale musikalske tradisjoner.,4.5,0.12609058828093112,0.028020130729095802
132,En ny aktør skal slippes inn.\Punktum, En ny aktør skulle slippe seg inn.,3.5,0.12609058828093112,0.03602588236598032
133,V E R D E N S M E S T E R E N, V-E-R-D-E N-S-M-E S-T-E R-E,6.5,0.12609058828093112,0.01939855204322017
134,V E R B A L T, V-E-R-B-A-L-T,4.5,0.12609058828093112,0.028020130729095802
135,"Så gikk det altså få timer,\Komma og russerne gjorde nøyaktig det motsatte av hva de hevdet de skulle gjøre.\Punktum"," Så gikk det alt så få timer komme, og russerne gjorde nøyaktig det motsatte hva de hevde de skulle gjøre.",9.25,0.12609058828093112,0.01363141494928985
136,R E G I M E R, R-E-G-I-M-E R,5.75,0.12609058828093112,0.021928797961901062
137,"Når man diskuterer en ting, så skal man gjøre det saklig."," Når man diskuterer en ting, så skal man gjøre det saklig.",6.5,0.12609058828093112,0.01939855204322017
138,tjenesten tjenesten tjenesten," Tjenesten, tjenesten...",3.25,0.12609058828093112,0.03879710408644034
139,Av historier som i aller høyeste grad er hans egne., av historier som i aller høyeste grad er hans egne.,7.25,0.12609058828093112,0.01739180528012843
140,start Microsoft Excel, Start Microsoft Excel.,3.5,0.12609058828093112,0.03602588236598032
141,Han sier også at det er første gang det er inngått en slik avtale i vår del av verden., Han sier også at det er første gang det er inngått en slik avtale i vår del av verden.,6.25,0.12609058828093112,0.02017449412494898
142,På forhånd knyttet det seg stor spenning til selve avstemningen., På forhånd knyttet det seg stor spenning til selve avstemningen.,6.0,0.12609058828093112,0.02101509804682185
143,lyddempere, Litt dømpere.,2.25,0.12609058828093112,0.056040261458191604
144,"I stedet for å importere arbeidskraft fra utlandet, kan de bruke oss som er her.", I stedet for å importere arbeidsgrafer utlandet kan de bruke oss som er her.,6.0,0.10824216023320332,0.01804036003886722
145,H A G L E R, HÅ-A-G-L-A R,4.0,0.10824216023320332,0.02706054005830083
146,bytt mappe, Bytt mappe,2.5,0.10824216023320332,0.04329686409328133
147,Høyrejuster tekst, Høyre juster tekst.,4.0,0.10824216023320332,0.02706054005830083
148,Namsrettens kjennelse faller i neste uke., Namsrettenes kjennelse faller i neste uke.,4.75,0.10824216023320332,0.022787823206990174
149,A V B R U D D," A, V, B, R, U, D, D",5.5,0.10824216023320332,0.01968039276967333
150,nittifem tusen og førtito, 95 042,4.2509375,0.10824216023320332,0.02546312671809532
151,åttisju tusen ett hundre og seksti, 87 160,4.5,0.10824216023320332,0.024053813385156293
152,Unge kvinner kan nok føle seg plaget på kveldstid., Unge kvinner kan nok føle seg plaget på kveldstid.,5.5,0.10824216023320332,0.01968039276967333
153,Slik pleier det å gå med oss.\Punktum," Slik pleier det å gå med oss, punkten.",3.75,0.10824216023320332,0.028864576062187553
154,Sundbyfoss, Synbifoss,3.75,0.10824216023320332,0.028864576062187553
155,Han har hele sitt liv levd nede i en kjeller uten kontakt med omverdenen.\Punktum, Han har hele sitt liv levd ned i en kjeller uten kontakt med omverdenen.,7.75,0.10824216023320332,0.013966730352671396
156,Informasjon er viktig for å fjerne rasisme., Informasjon er viktig for å fjerne rasisme.,5.5,0.10824216023320332,0.01968039276967333
157,Omstillingsprosessen er kontinuerlig og presset stort.\Punktum, Omstillingsprosessen er kontinuerlig og presser stort punktum.,7.25,0.10824216023320332,0.014929953135614252
158,P R E S S E K O N T O R, P-R-E-S-S E-K-U-N-T-U R,8.25,0.10824216023320332,0.013120261846448888
159,formater diskett, Formatert i skett.,3.0,0.10824216023320332,0.03608072007773444
160,Bytt til normalvisning, Bytt til normalvisning.,4.2509375,0.1477023999323137,0.03474584134260118
161,På grunn av geografisk avstand møtes sekstetten ofte bare én helg i måneden., På grunn av geografisk adstand møter sextetten ofte bare en helge i måneden.,6.75,0.1477023999323137,0.021881837027009438
162,syttini tusen sju hundre og syttifem, 79.775,5.0,0.1477023999323137,0.029540479986462743
163,Bytt til Excel, Bytt til Excel.,4.0,0.1477023999323137,0.03692559998307843
164,Bytt til Excel, Bytt til Excel,4.2509375,0.1477023999323137,0.03474584134260118
165,"Det var litt mørkt i de små rommene, men med stearinlys så vi nok."," Det var litt mørkt i de små rommene, men mest gjerne inni så vi nok.",6.5,0.1477023999323137,0.022723446143432878
166,"Det gigantiske arrangementet med folkloreinnslag, kunst og fantastisk underholdning imponerte stort."," Det gigantiske arrangementet med folklori-inslag, kunst og fantastisk underholdning imponerte stort.",9.25,0.1477023999323137,0.015967827019709592
167,"Jeg fulgte rettssakene mot generalene som seriøs journalist, jeg vandret blant rike oljefolk og jeg deltok i det elleville nattelivet.", Jeg fulgte rettsakene mot generalene som seriøs journalist. Jeg vandret blant rike og oljefolk og deltog i det elleville nattelivet.,10.75,0.1477023999323137,0.013739758133238484
168,Gå frem én linje, Gå frem i en linje.,4.2509375,0.1477023999323137,0.03474584134260118
169,vis linjalen, Visling i alt.,2.75,0.1477023999323137,0.05370996361175044
170,J O U R N A L I S T I S K, G-U-R-N-A-L-I-S-T-I S-K,10.0,0.1477023999323137,0.014770239993231371
171,marker fil, Markér fil.,3.0,0.1477023999323137,0.049234133310771235
172,Stemningen inne på intensivavdelingen er underlig., Stemningen inne på intensivavdelingen er underlig.,5.0,0.1477023999323137,0.029540479986462743
173,E T E R E N, E-T-E-R-E N,4.2509375,0.1477023999323137,0.03474584134260118
174,Han forteller at det er noe helt spesielt med denne gruppen., Han forteller at det er noe helt spesielt med denne gruppen.,5.25,0.1477023999323137,0.02813379046329785
175,Opprett ny fil, Opprett nyfil.,5.25,0.1477023999323137,0.02813379046329785
176,syttien tusen sju hundre og tjuefire, 71 724,5.0,0.14557797170709819,0.029115594341419637
177,Nå er de beste plukket ut.\Punktum, Nå er de beste plukket ut punktum.,4.75,0.14557797170709819,0.03064799404359962
178,Namsrettens kjennelse faller i neste uke., Namseretens kjendelse faller i neste uke.,3.75,0.14557797170709819,0.03882079245522618
179,åttiseks tusen to hundre og førtien, 86 241,3.5,0.14557797170709819,0.041593706202028055
180,"Som det fremgår overfor, ble dette kravet ikke innfridd.", Som det fremgår overfor ble dette krav ikke innfrydd.,5.25,0.14557797170709819,0.0277291374680187
181,"Appelsin, banan, eple og druer er hovedingredienser i en velsmakende fruktsalat som serveres på en populær restaurant i byen."," Appelsin, banan, epl og druer er hovedingredienser i en velsmakende fruktsalat som serveres på en populær restaurant i byen.",9.25,0.14557797170709819,0.015738159103470074
182,tilbake til tekst, Tilbake til tekst.,3.25,0.14557797170709819,0.04479322206372252
183,Han sa figurene var veldig gjennomførte og detaljerte., Han sa figurene var veldig gjennomførte og detaljerte.,6.25,0.14557797170709819,0.02329247547313571
184,Vi har hatt lyst til å gjøre dette veldig lenge., Vi har hatt lyst til å gjøre dette veldig lenge.,4.2509375,0.14557797170709819,0.034246086117967665
185,Det synes vanskelig å påvise forskjeller i adferd mellom dem som eier og dem som leier bolig., Det synes vanskeleg å påvise forskjeller i adferd mellom dem som eier og dem som leier bolig.,7.5,0.14557797170709819,0.01941039622761309
186,Vannsparende dusjer og toaletter og vannmålere bør også på plass i de fornyede boligene.\Punktum, Vannsparende dusjer og toaletter og vannmålere bør også på plass i de fornyede boligene.,11.0,0.14557797170709819,0.013234361064281653
187,nittiseks tusen åtte hundre og åttitre, 96883,3.75,0.14557797170709819,0.03882079245522618
188,Vanligvis får kvinner med bekkenplager klare råd om å være forsiktige.\Punktum, Vanligvis får kvinner med bækkenplager klare råd om å være forsiktige.,9.0,0.14557797170709819,0.016175330189677577
189,Konge og høyadel har så utvilsomt hovedrollene., Kongen Høyadel har så utfilselig hovedrollende.,5.0,0.14557797170709819,0.029115594341419637
190,oss oss oss, Os os os.,3.75,0.14557797170709819,0.03882079245522618
191,"Reker er det massevis av, og selges til langt utpå ettermiddagen.", Reker er det massevis av og selges til langt ut på etter middagen.,6.5,0.14557797170709819,0.02239661103186126
192,Anne, Anne,2.5,0.1157306770910509,0.04629227083642036
193,fem tusen ni hundre og sekstiseks, 5.966,3.25,0.1157306770910509,0.03560943910493874
194,familier familier familier," Familer, familier, familieeeer",4.2509375,0.1157306770910509,0.02722474209302087
195,Strønstad, Strømstad.,3.25,0.1157306770910509,0.03560943910493874
196,"En garanti har ingen verdi hvis den ikke blir oppfylt, fastslår hun."," En garanti har ingen verdi hvis den ikke blir oppfylt, fastslor hun.",5.5,0.1157306770910509,0.021041941289281982
197,utgangspunktet utgangspunktet utgangspunktet, Ytgansk punkt,4.75,0.1157306770910509,0.02436435307180019
198,en   fire   sju   fem   nittiseks   sju hundre og elleve, 1 4 7 5 96 711,6.75,0.1157306770910509,0.017145285494970502
199,to   to   åtte   to   nittisju   ett hundre og seksti, 2 2 8 2 97 160,7.0,0.1157306770910509,0.01653295387015013
200,sa sa sa," Sa, sa, sa.",3.25,0.1157306770910509,0.03560943910493874
201,Midtstill dette avsnittet, Midt til dette avsnittet.,3.75,0.1157306770910509,0.030861513890946903
202,Det skal sprenges ut en tunnel rett under husene., Det skal spranges ut en tunnel rett under husene.,5.75,0.1157306770910509,0.020127074276704505
203,Merk andre avsnitt, Merk andre avsnitt.,3.25,0.1157306770910509,0.03560943910493874
204,Langhamn, Langhamn.,2.75,0.1157306770910509,0.042083882578563964
